Actual,Predicted
3.72,3.4540176
3.09,2.626753
3.25,3.1787436
3.25,3.8818362
3.81,2.450829
3.96,4.004781
3.09,2.8021026
3.53,2.769269
3.01,3.8067586
2.89,2.9261718
2.86,3.0986028
3.32,2.827675
3.38,4.140946
2.74,2.9694455
3.46,2.4636989
3.83,4.1672187
2.94,2.614114
3.4,2.6441221
3.15,3.2378492
3.07,3.1275568
3.63,3.1783762
3.54,3.1109693
3.67,3.9070876
3.48,2.453537
3.54,2.707481
3.65,2.4519846
3.39,2.4264386
3.04,4.0960927
3.04,3.9962265
3.51,2.9623153
3.43,3.2684004
2.64,3.5982318
3.06,2.6186557
3.4,3.837674
2.97,4.1732235
3.72,3.807059
2.87,2.587619
2.95,3.6987963
3.51,3.6955237
3.74,2.657138
3.22,4.092351
3.36,3.0480862
2.35,2.5472784
3.7,4.062183
3.67,2.669857
2.81,2.6891568
3.71,3.9298103
3.31,3.0956135
3.83,4.1511407
3.36,3.9116461
3.52,3.9050534
3.16,3.2123756
3.66,4.1869073
2.93,3.900605
3.63,3.0599337
3.76,2.5011497
3.96,3.9317033
3.92,3.1728575
3.72,4.1891923
3.6,2.7875295
3.4,2.7390013
3.21,3.813327
3.81,2.5335786
3.95,2.5714407
3.01,3.822573
3.14,4.0814333
3.25,2.704667
3.94,3.278579
3.44,3.8790672
3.25,2.406915
3.62,4.002097
3.88,3.1424506
2.86,3.254198
3.29,2.5323753
3.61,3.702572
2.77,2.96146
3.39,2.686814
3.77,4.0609236
2.92,2.7418032
3.25,2.4268227
3.52,2.812991
3.35,3.2692673
2.67,2.450862
3.68,3.421212
3.44,2.920645
2.99,3.9647505
3.46,3.1364894
2.81,3.2212398
3.86,2.7772155
3.08,4.0698075
3.46,4.2021832
3.84,2.8731577
3.65,3.4580688
3.75,3.0819163
3.46,2.757351
3.71,4.1421275
2.46,3.3470235
3.77,2.7043269
3.91,4.167534
2.96,2.9991899
3.26,4.0102973
3.67,3.912463
3.38,2.5311847
2.91,2.6660457
3.34,2.939184
3.77,2.53452
3.35,2.430543
3.29,3.255282
3.35,3.0580065
1.49,3.7429762
3.87,4.2373543
3.62,2.6717315
3.33,2.684427
3.58,4.0758343
2.95,2.4918313
2.39,4.139187
3.97,2.8599339
3.51,4.0400105
3.54,3.1290307
3.42,3.424793
2.55,3.149832
3.65,2.4917195
2.66,2.476291
3.64,3.9437206
3.67,3.8960078
3.26,3.0714512
3.08,3.4526052
3.56,2.7667618
3.16,3.0988576
3.03,4.0839334
3.63,3.8720558
3.16,4.10723
3.25,2.6631498
3.06,4.1087356
3.52,4.0420413
3.65,4.0576982
3.68,2.9245045
2.35,3.0475733
3.52,2.7193897
3.3,2.9438984
3.46,4.076462
3.3,3.0479813
3.29,2.6505296
3.4,3.6889653
3.57,4.121587
3.58,3.9893534
3.05,3.2686284
3.65,2.4367974
3.0,2.4303184
3.51,4.2483854
3.76,3.091284
2.72,2.4204412
3.49,3.1223676
3.27,2.5800123
2.86,2.710686
2.31,3.7181392
3.04,4.1060867
3.28,3.4315634
